method,rep,t,ess
copf_ce,10,135,328.871
copf_ce,10,136,271.076
copf_ce,10,137,207.089
copf_ce,10,138,338.815
copf_ce,10,139,273.463
copf_ce,10,140,171.478
copf_ce,10,141,388.201
copf_ce,10,142,307.317
copf_ce,10,143,216.107
copf_ce,10,144,418.251
copf_ce,10,145,342.892
copf_ce,10,146,281.527
copf_ce,10,147,232.122
copf_ce,10,148,208.094
copf_ce,10,149,377.021
pf_ce,11,0,1.22414
pf_ce,11,1,240.679
pf_ce,11,2,260.231
pf_ce,11,3,111.884
pf_ce,11,4,23.7311
pf_ce,11,5,245.148
pf_ce,11,6,29.9928
pf_ce,11,7,231.804
pf_ce,11,8,96.1077
pf_ce,11,9,207.118
pf_ce,11,10,255.167
pf_ce,11,11,101.602
pf_ce,11,12,170.578
pf_ce,11,13,77.6249
pf_ce,11,14,168.021
pf_ce,11,15,130.196
pf_ce,11,16,215.403
pf_ce,11,17,248.495
pf_ce,11,18,235.571
pf_ce,11,19,92.1471
pf_ce,11,20,74.4986
pf_ce,11,21,134.978
pf_ce,11,22,5.7205
pf_ce,11,23,84.0887
pf_ce,11,24,31.4268
pf_ce,11,25,160.801
pf_ce,11,26,148.788
pf_ce,11,27,76.3937
pf_ce,11,28,82.2434
pf_ce,11,29,55.1936
pf_ce,11,30,195.622
pf_ce,11,31,214.339
pf_ce,11,32,230.368
pf_ce,11,33,173.335
pf_ce,11,34,116.703
pf_ce,11,35,66.2897
pf_ce,11,36,231.909
pf_ce,11,37,231.833
pf_ce,11,38,21.4501
pf_ce,11,39,64.5899
pf_ce,11,40,174.535
pf_ce,11,41,110.801
pf_ce,11,42,184.176
pf_ce,11,43,1.98893
pf_ce,11,44,69.088
pf_ce,11,45,183.16
pf_ce,11,46,181.508
pf_ce,11,47,47.4343
pf_ce,11,48,212.232
pf_ce,11,49,168.309
pf_ce,11,50,104.598
pf_ce,11,51,8.98722
pf_ce,11,52,178.152
pf_ce,11,53,93.8381
pf_ce,11,54,135.897
pf_ce,11,55,24.4104
pf_ce,11,56,80.6693
pf_ce,11,57,170.823
pf_ce,11,58,186.104
pf_ce,11,59,170.25
pf_ce,11,60,11.7833
pf_ce,11,61,30.1062
pf_ce,11,62,58.2339
pf_ce,11,63,59.6656
pf_ce,11,64,95.8901
pf_ce,11,65,32.099
pf_ce,11,66,1.75075
pf_ce,11,67,65.6521
pf_ce,11,68,127.907
pf_ce,11,69,131.709
pf_ce,11,70,2.64565
pf_ce,11,71,8.59841
pf_ce,11,72,104.524
pf_ce,11,73,45.3269
pf_ce,11,74,112.429
pf_ce,11,75,108.62
pf_ce,11,76,64.7805
pf_ce,11,77,68.4741
pf_ce,11,78,190.617
pf_ce,11,79,177.334
pf_ce,11,80,127.284
pf_ce,11,81,60.903
pf_ce,11,82,77.5119
pf_ce,11,83,126.995
pf_ce,11,84,188.313
pf_ce,11,85,31.7372
pf_ce,11,86,36.0529
pf_ce,11,87,1
pf_ce,11,88,88.8802
pf_ce,11,89,41.9552
pf_ce,11,90,45.3178
pf_ce,11,91,91.7125
pf_ce,11,92,120.468
pf_ce,11,93,132.084
pf_ce,11,94,133.22
pf_ce,11,95,93.9618
pf_ce,11,96,112.64
pf_ce,11,97,57.3655
pf_ce,11,98,161.522
pf_ce,11,99,143.568
pf_ce,11,100,184.679
pf_ce,11,101,163.16
pf_ce,11,102,179.941
pf_ce,11,103,71.146
pf_ce,11,104,185.7
pf_ce,11,105,8.38153
pf_ce,11,106,62.0212
pf_ce,11,107,45.8543
pf_ce,11,108,148.174
pf_ce,11,109,121.706
pf_ce,11,110,207.744
pf_ce,11,111,220.275
pf_ce,11,112,59.1833
pf_ce,11,113,168.147
pf_ce,11,114,62.5708
pf_ce,11,115,145.457
pf_ce,11,116,202.549
pf_ce,11,117,225.112
pf_ce,11,118,211.296
pf_ce,11,119,193.417
pf_ce,11,120,256.733
pf_ce,11,121,129.251
pf_ce,11,122,47.1903
pf_ce,11,123,40.231
pf_ce,11,124,138.703
pf_ce,11,125,154.763
pf_ce,11,126,219.036
pf_ce,11,127,188.695
pf_ce,11,128,157.99
pf_ce,11,129,15.1319
pf_ce,11,130,175.077
pf_ce,11,131,201.28
pf_ce,11,132,199.334
pf_ce,11,133,149.459
pf_ce,11,134,225.231
pf_ce,11,135,252.052
pf_ce,11,136,162.517
pf_ce,11,137,79.5787
pf_ce,11,138,99.8047
pf_ce,11,139,148.14
pf_ce,11,140,14.5377
pf_ce,11,141,188.164
pf_ce,11,142,78.3779
pf_ce,11,143,97.9494
pf_ce,11,144,187.473
pf_ce,11,145,235.788
pf_ce,11,146,160.968
pf_ce,11,147,275.121
pf_ce,11,148,6.41148
pf_ce,11,149,126.524
copf_ce,11,0,2.01401
copf_ce,11,1,439.648
copf_ce,11,2,366.511
copf_ce,11,3,309.827
copf_ce,11,4,204.505
copf_ce,11,5,420.941
copf_ce,11,6,279.078
copf_ce,11,7,216.174
copf_ce,11,8,338.141
copf_ce,11,9,270.014
copf_ce,11,10,214.514
copf_ce,11,11,359.051
copf_ce,11,12,263.889
copf_ce,11,13,170.945
copf_ce,11,14,372.145
copf_ce,11,15,288.043
copf_ce,11,16,228.996
copf_ce,11,17,419.106
copf_ce,11,18,351.578
copf_ce,11,19,260.102
copf_ce,11,20,175.966
copf_ce,11,21,364.571
copf_ce,11,22,197.942
copf_ce,11,23,328.02
copf_ce,11,24,182.979
copf_ce,11,25,341.504
copf_ce,11,26,238.695
copf_ce,11,27,309.85
copf_ce,11,28,242.643
copf_ce,11,29,326.877
copf_ce,11,30,239.625
copf_ce,11,31,403.696
copf_ce,11,32,322.454
copf_ce,11,33,247.76
copf_ce,11,34,377.683
copf_ce,11,35,281.682
copf_ce,11,36,222.543
copf_ce,11,37,420.569
copf_ce,11,38,261.41
copf_ce,11,39,171.157
copf_ce,11,40,378.228
copf_ce,11,41,258.054
copf_ce,11,42,193.285
copf_ce,11,43,184.437
copf_ce,11,44,321.915
copf_ce,11,45,201.253
copf_ce,11,46,354.794
copf_ce,11,47,273.857
copf_ce,11,48,211.686
copf_ce,11,49,386.023
copf_ce,11,50,271.019
copf_ce,11,51,151.217
copf_ce,11,52,356.495
copf_ce,11,53,275.487
copf_ce,11,54,197.255
copf_ce,11,55,281.584
copf_ce,11,56,181.443
copf_ce,11,57,343.056
copf_ce,11,58,244.542
copf_ce,11,59,377.908
copf_ce,11,60,241.058
copf_ce,11,61,252.135
copf_ce,11,62,285.72
copf_ce,11,63,162.183
copf_ce,11,64,333.595
copf_ce,11,65,202.914
copf_ce,11,66,184.736
copf_ce,11,67,255.989
copf_ce,11,68,274.357
copf_ce,11,69,150.718
copf_ce,11,70,195.858
copf_ce,11,71,313.416
copf_ce,11,72,116.721
copf_ce,11,73,213.356
copf_ce,11,74,241.434
copf_ce,11,75,240.786
copf_ce,11,76,286.786
copf_ce,11,77,185.089
copf_ce,11,78,376.134
copf_ce,11,79,280.9
copf_ce,11,80,204.019
copf_ce,11,81,315.934
copf_ce,11,82,217.005
copf_ce,11,83,335.273
copf_ce,11,84,236.743
copf_ce,11,85,290.973
copf_ce,11,86,171.461
copf_ce,11,87,110.98
copf_ce,11,88,252.92
copf_ce,11,89,214.968
copf_ce,11,90,224.819
copf_ce,11,91,232.163
copf_ce,11,92,260.357
copf_ce,11,93,145.506
copf_ce,11,94,301.217
copf_ce,11,95,195.034
copf_ce,11,96,328.826
copf_ce,11,97,200.807
copf_ce,11,98,328.803
copf_ce,11,99,218.533
copf_ce,11,100,355.111
copf_ce,11,101,240.928
copf_ce,11,102,371.96
copf_ce,11,103,241.264
copf_ce,11,104,374.133
copf_ce,11,105,232.525
copf_ce,11,106,337.988
copf_ce,11,107,246.221
copf_ce,11,108,368.187
copf_ce,11,109,267.946
copf_ce,11,110,214.811
copf_ce,11,111,401.689
copf_ce,11,112,258.975
copf_ce,11,113,191.197
copf_ce,11,114,333.849
copf_ce,11,115,236.511
copf_ce,11,116,386.287
copf_ce,11,117,303.548
copf_ce,11,118,247.745
copf_ce,11,119,414.594
copf_ce,11,120,336.569
copf_ce,11,121,271.742
copf_ce,11,122,188.131
copf_ce,11,123,300.62
copf_ce,11,124,211.577
copf_ce,11,125,374.51
copf_ce,11,126,286.786
copf_ce,11,127,219.312
copf_ce,11,128,403.563
copf_ce,11,129,246.065
copf_ce,11,130,398.387
copf_ce,11,131,323.126
copf_ce,11,132,248.368
copf_ce,11,133,374.475
copf_ce,11,134,292.41
copf_ce,11,135,239.539
copf_ce,11,136,394.365
copf_ce,11,137,275.068
copf_ce,11,138,179.356
copf_ce,11,139,389.562
copf_ce,11,140,250.902
copf_ce,11,141,377.624
copf_ce,11,142,299.244
copf_ce,11,143,210.463
copf_ce,11,144,398.925
copf_ce,11,145,326.019
copf_ce,11,146,251.271
copf_ce,11,147,440.764
copf_ce,11,148,267.026
copf_ce,11,149,193.783
pf_ce,12,0,2.2395
pf_ce,12,1,243.812
pf_ce,12,2,258.705
pf_ce,12,3,122.5
pf_ce,12,4,23.7514
pf_ce,12,5,250.759
pf_ce,12,6,24.8686
pf_ce,12,7,223.254
pf_ce,12,8,73.519
pf_ce,12,9,200.106
pf_ce,12,10,235.272
pf_ce,12,11,93.3861
pf_ce,12,12,175.557
pf_ce,12,13,70.8686
pf_ce,12,14,189.404
pf_ce,12,15,104.5
pf_ce,12,16,219.379
pf_ce,12,17,242.536
pf_ce,12,18,213.755
pf_ce,12,19,108.136
pf_ce,12,20,69.5874
pf_ce,12,21,138.998
pf_ce,12,22,10.8115
pf_ce,12,23,74.4301
pf_ce,12,24,26.8764
pf_ce,12,25,168.781
pf_ce,12,26,151.022
pf_ce,12,27,81.3175
pf_ce,12,28,79.0305
pf_ce,12,29,60.4278
pf_ce,12,30,210.903
pf_ce,12,31,222.204
pf_ce,12,32,228.518
pf_ce,12,33,174.093
pf_ce,12,34,131.938
pf_ce,12,35,61.2584
pf_ce,12,36,235.071
pf_ce,12,37,216.74
pf_ce,12,38,12.5662
pf_ce,12,39,72.4024
pf_ce,12,40,185.296
pf_ce,12,41,119.125
pf_ce,12,42,195.53
pf_ce,12,43,2.07118
pf_ce,12,44,135.695
pf_ce,12,45,164.652
pf_ce,12,46,168.792
pf_ce,12,47,43.6238
pf_ce,12,48,206.93
pf_ce,12,49,185.079
pf_ce,12,50,89.56
pf_ce,12,51,9.95778
pf_ce,12,52,141.681
pf_ce,12,53,94.422
pf_ce,12,54,117.029
pf_ce,12,55,23.8802
pf_ce,12,56,65.72
pf_ce,12,57,154.409
pf_ce,12,58,177.618
pf_ce,12,59,181.352
pf_ce,12,60,17.0319
pf_ce,12,61,23.7964
pf_ce,12,62,51.5951
pf_ce,12,63,61.8233
pf_ce,12,64,85.64
pf_ce,12,65,39.0919
pf_ce,12,66,2.54463
pf_ce,12,67,48.6354
pf_ce,12,68,125.901
pf_ce,12,69,142.075
pf_ce,12,70,1.18374
pf_ce,12,71,6.9655
pf_ce,12,72,101.153
pf_ce,12,73,46.1089
pf_ce,12,74,111.483
pf_ce,12,75,96.8677
pf_ce,12,76,59.9446
pf_ce,12,77,64.7822
pf_ce,12,78,176.199
pf_ce,12,79,167.26
pf_ce,12,80,109.429
pf_ce,12,81,68.4634
pf_ce,12,82,97.7687
pf_ce,12,83,128.823
pf_ce,12,84,191.851
pf_ce,12,85,19.5042
pf_ce,12,86,43.6193
pf_ce,12,87,1
pf_ce,12,88,63.9472
pf_ce,12,89,36.8327
pf_ce,12,90,47.7792
pf_ce,12,91,94.337
pf_ce,12,92,124.573
pf_ce,12,93,118.394
pf_ce,12,94,136.892
pf_ce,12,95,100.897
pf_ce,12,96,110.176
pf_ce,12,97,50.9771
pf_ce,12,98,168.973
pf_ce,12,99,136.679
pf_ce,12,100,188.882
pf_ce,12,101,158.232
pf_ce,12,102,205.372
pf_ce,12,103,62.3629
pf_ce,12,104,186.731
pf_ce,12,105,7.74924
pf_ce,12,106,70.9032
pf_ce,12,107,47.1089
pf_ce,12,108,143.743
pf_ce,12,109,120.81
pf_ce,12,110,189.035
pf_ce,12,111,204.431
pf_ce,12,112,55.8966
pf_ce,12,113,159.579
pf_ce,12,114,73.1518
pf_ce,12,115,150.049
pf_ce,12,116,187.53
pf_ce,12,117,217.249
pf_ce,12,118,215.002
pf_ce,12,119,176.212
pf_ce,12,120,252.25
pf_ce,12,121,241.307
pf_ce,12,122,48.7772
pf_ce,12,123,41.9102
pf_ce,12,124,136.928
pf_ce,12,125,144.498
pf_ce,12,126,221.339
pf_ce,12,127,205.398
pf_ce,12,128,172.8
pf_ce,12,129,9.27772
pf_ce,12,130,163.436
pf_ce,12,131,200.891
pf_ce,12,132,174.084
pf_ce,12,133,138.611
pf_ce,12,134,223.18
pf_ce,12,135,228.594
pf_ce,12,136,168.286
pf_ce,12,137,78.8184
pf_ce,12,138,95.7094
pf_ce,12,139,155.914
pf_ce,12,140,14.0409
pf_ce,12,141,188.842
pf_ce,12,142,70.0001
pf_ce,12,143,87.2188
pf_ce,12,144,196.54
pf_ce,12,145,217.266
pf_ce,12,146,183.063
pf_ce,12,147,269.856
pf_ce,12,148,6.90751
pf_ce,12,149,145.047
copf_ce,12,0,3.37729
copf_ce,12,1,439.025
copf_ce,12,2,364.927
copf_ce,12,3,305.144
copf_ce,12,4,190.646
copf_ce,12,5,418.269
copf_ce,12,6,267.296
copf_ce,12,7,206.28
copf_ce,12,8,333.288
copf_ce,12,9,252.836
copf_ce,12,10,413.886
copf_ce,12,11,292.123
copf_ce,12,12,208.255
copf_ce,12,13,333.853
copf_ce,12,14,241.468
copf_ce,12,15,384.905
copf_ce,12,16,304.739
copf_ce,12,17,231.176
copf_ce,12,18,410.596
copf_ce,12,19,304.468
copf_ce,12,20,208.348
copf_ce,12,21,362.986
copf_ce,12,22,215.731
copf_ce,12,23,321.565
copf_ce,12,24,183.351
copf_ce,12,25,343.073
copf_ce,12,26,251.162
copf_ce,12,27,340.771
copf_ce,12,28,258.158
copf_ce,12,29,176.318
copf_ce,12,30,399.927
copf_ce,12,31,313.091
copf_ce,12,32,250.51
copf_ce,12,33,390.64
copf_ce,12,34,309.889
copf_ce,12,35,220.111
copf_ce,12,36,412.133
copf_ce,12,37,321.01
copf_ce,12,38,221.053
copf_ce,12,39,322.13
copf_ce,12,40,225.995
copf_ce,12,41,336.205
copf_ce,12,42,252.869
copf_ce,12,43,180.51
copf_ce,12,44,321.836
copf_ce,12,45,198.081
copf_ce,12,46,349.526
copf_ce,12,47,263.092
copf_ce,12,48,205.442
copf_ce,12,49,392.657
copf_ce,12,50,268.35
copf_ce,12,51,168.658
copf_ce,12,52,352.821
copf_ce,12,53,270.471
copf_ce,12,54,200.948
copf_ce,12,55,257.081
copf_ce,12,56,162.256
copf_ce,12,57,341.733
copf_ce,12,58,241.381
copf_ce,12,59,383.859
copf_ce,12,60,227.598
copf_ce,12,61,251.876
copf_ce,12,62,284.694
copf_ce,12,63,174.482
copf_ce,12,64,336.563
copf_ce,12,65,199.101
copf_ce,12,66,184.811
copf_ce,12,67,253.888
copf_ce,12,68,277.557
copf_ce,12,69,154.481
copf_ce,12,70,189.646
copf_ce,12,71,329.904
copf_ce,12,72,135.152
copf_ce,12,73,235.046
copf_ce,12,74,232.712
copf_ce,12,75,248.044
copf_ce,12,76,299.439
copf_ce,12,77,185.654
copf_ce,12,78,380.848
copf_ce,12,79,303.091
copf_ce,12,80,209.836
copf_ce,12,81,321.142
copf_ce,12,82,218.927
copf_ce,12,83,331.436
copf_ce,12,84,234.067
copf_ce,12,85,265.079
copf_ce,12,86,168.051
copf_ce,12,87,118.367
copf_ce,12,88,264.302
copf_ce,12,89,120.17
copf_ce,12,90,211.311
copf_ce,12,91,234.763
copf_ce,12,92,278.736
copf_ce,12,93,144.478
copf_ce,12,94,281.52
copf_ce,12,95,184.936
copf_ce,12,96,326.563
copf_ce,12,97,193.243
copf_ce,12,98,341.935
copf_ce,12,99,226.367
copf_ce,12,100,361.495
copf_ce,12,101,242.725
copf_ce,12,102,377.472
copf_ce,12,103,237.718
copf_ce,12,104,368.373
copf_ce,12,105,218.045
copf_ce,12,106,336.811
copf_ce,12,107,220.458
copf_ce,12,108,371.69
copf_ce,12,109,268.558
copf_ce,12,110,205.196
copf_ce,12,111,397.285
copf_ce,12,112,281.075
copf_ce,12,113,200.555
copf_ce,12,114,322.618
copf_ce,12,115,240.595
copf_ce,12,116,390.282
copf_ce,12,117,294.484
copf_ce,12,118,241.449
copf_ce,12,119,414.152
copf_ce,12,120,342.156
copf_ce,12,121,273.611
copf_ce,12,122,191.316
copf_ce,12,123,293.104
copf_ce,12,124,223.069
copf_ce,12,125,368.316
copf_ce,12,126,271.405
copf_ce,12,127,203.88
copf_ce,12,128,402.821
copf_ce,12,129,254.083
copf_ce,12,130,393.385
copf_ce,12,131,319.873
copf_ce,12,132,253.882
copf_ce,12,133,371.93
copf_ce,12,134,292.156
copf_ce,12,135,229.092
copf_ce,12,136,387.701
copf_ce,12,137,273.157
copf_ce,12,138,193.457
copf_ce,12,139,395.628
copf_ce,12,140,250.897
copf_ce,12,141,384.318
copf_ce,12,142,307.504
copf_ce,12,143,231.016
copf_ce,12,144,406.739
copf_ce,12,145,327.382
copf_ce,12,146,258.606
copf_ce,12,147,214.354
copf_ce,12,148,212.674
copf_ce,12,149,372.817
pf_ce,13,0,1.00561
pf_ce,13,1,271.598
pf_ce,13,2,142.542
pf_ce,13,3,242.332
pf_ce,13,4,28.5826
pf_ce,13,5,222.883
pf_ce,13,6,39.3614
pf_ce,13,7,218.797
pf_ce,13,8,86.6698
pf_ce,13,9,192.143
pf_ce,13,10,232.248
pf_ce,13,11,88.9999
pf_ce,13,12,169.865
pf_ce,13,13,76.3445
pf_ce,13,14,184.334
pf_ce,13,15,126.874
pf_ce,13,16,228.434
pf_ce,13,17,227.987
pf_ce,13,18,228.542
pf_ce,13,19,102.155
pf_ce,13,20,53.3677
pf_ce,13,21,141.562
pf_ce,13,22,2.96037
pf_ce,13,23,74.1061
pf_ce,13,24,26.6057
pf_ce,13,25,171.382
pf_ce,13,26,160.327
pf_ce,13,27,89.9278
pf_ce,13,28,90.5852
pf_ce,13,29,63.4403
pf_ce,13,30,210.757
pf_ce,13,31,215.319
pf_ce,13,32,224.817
pf_ce,13,33,174.601
pf_ce,13,34,129.567
pf_ce,13,35,63.0035
pf_ce,13,36,231.213
pf_ce,13,37,237.926
pf_ce,13,38,29.3405
pf_ce,13,39,62.1882
pf_ce,13,40,195.157
pf_ce,13,41,96.0161
pf_ce,13,42,201.345
pf_ce,13,43,2.4714
pf_ce,13,44,70.4475
pf_ce,13,45,175.894
pf_ce,13,46,185.262
pf_ce,13,47,45.5864
pf_ce,13,48,204.696
pf_ce,13,49,189.272
pf_ce,13,50,93.7806
pf_ce,13,51,5.28525
pf_ce,13,52,153.537
pf_ce,13,53,88.1417
pf_ce,13,54,117.982
pf_ce,13,55,24.4547
pf_ce,13,56,64.8029
pf_ce,13,57,156.284
pf_ce,13,58,149.659
pf_ce,13,59,172.541
pf_ce,13,60,15.3341
pf_ce,13,61,20.8324
pf_ce,13,62,56.5542
pf_ce,13,63,85.3199
pf_ce,13,64,95.8109
pf_ce,13,65,35.8728
pf_ce,13,66,1.03178
pf_ce,13,67,46.0563
pf_ce,13,68,126.322
pf_ce,13,69,142.404
pf_ce,13,70,1.09372
pf_ce,13,71,8.1688
pf_ce,13,72,78.5948
pf_ce,13,73,43.9448
pf_ce,13,74,107.33
pf_ce,13,75,97.5632
pf_ce,13,76,78.7422
pf_ce,13,77,83.3702
pf_ce,13,78,194.249
pf_ce,13,79,156.98
pf_ce,13,80,124.799
pf_ce,13,81,54.4106
pf_ce,13,82,84.943
pf_ce,13,83,111.812
pf_ce,13,84,202.852
pf_ce,13,85,21.7978
pf_ce,13,86,27.8223
pf_ce,13,87,1.11662
pf_ce,13,88,71.1841
pf_ce,13,89,32.7303
pf_ce,13,90,42.3441
pf_ce,13,91,85.7748
pf_ce,13,92,116.323
pf_ce,13,93,125.946
pf_ce,13,94,141.065
pf_ce,13,95,111.556
pf_ce,13,96,123.401
pf_ce,13,97,65.6421
pf_ce,13,98,154.978
pf_ce,13,99,145.94
pf_ce,13,100,180.311
pf_ce,13,101,137.949
pf_ce,13,102,191.635
pf_ce,13,103,61.5316
pf_ce,13,104,198.546
pf_ce,13,105,11.6881
pf_ce,13,106,66.4673
pf_ce,13,107,44.0522
pf_ce,13,108,156.369
pf_ce,13,109,125.235
pf_ce,13,110,208.602
pf_ce,13,111,229.48
pf_ce,13,112,59.197
pf_ce,13,113,159.71
pf_ce,13,114,66.0493
pf_ce,13,115,164.845
pf_ce,13,116,176.633
pf_ce,13,117,208.735
pf_ce,13,118,216.698
pf_ce,13,119,175.868
pf_ce,13,120,237.971
pf_ce,13,121,258.475
pf_ce,13,122,23.0988
pf_ce,13,123,30.9881
pf_ce,13,124,154.268
pf_ce,13,125,144.691
pf_ce,13,126,210.511
pf_ce,13,127,188.235
pf_ce,13,128,184.442
pf_ce,13,129,11.1815
pf_ce,13,130,166.641
pf_ce,13,131,206.58
pf_ce,13,132,184.955
pf_ce,13,133,152.156
pf_ce,13,134,212.405
pf_ce,13,135,229.818
pf_ce,13,136,168.569
pf_ce,13,137,73.7514
pf_ce,13,138,104.394
pf_ce,13,139,151.237
pf_ce,13,140,21.7246
pf_ce,13,141,185.581
pf_ce,13,142,59.728
pf_ce,13,143,96.0019
pf_ce,13,144,179.76
pf_ce,13,145,215.553
pf_ce,13,146,162.297
pf_ce,13,147,269.226
pf_ce,13,148,8.64653
pf_ce,13,149,91.2332
copf_ce,13,0,6.00123
copf_ce,13,1,441.442
copf_ce,13,2,370.181
copf_ce,13,3,306
copf_ce,13,4,201.918
copf_ce,13,5,415.352
copf_ce,13,6,268.473
copf_ce,13,7,205.196
copf_ce,13,8,351.588
copf_ce,13,9,273.062
copf_ce,13,10,218.574
copf_ce,13,11,347.487
copf_ce,13,12,253.249
copf_ce,13,13,319.834
copf_ce,13,14,233.081
copf_ce,13,15,373.664
copf_ce,13,16,304.455
copf_ce,13,17,244.247
copf_ce,13,18,423.671
copf_ce,13,19,327.387
copf_ce,13,20,234.315
copf_ce,13,21,362.64
copf_ce,13,22,198.184
copf_ce,13,23,328.518
copf_ce,13,24,186.87
copf_ce,13,25,340.81
copf_ce,13,26,241.091
copf_ce,13,27,310.277
copf_ce,13,28,227.909
copf_ce,13,29,311.587
copf_ce,13,30,237.06
copf_ce,13,31,411.401
copf_ce,13,32,327.051
copf_ce,13,33,245.966
copf_ce,13,34,374.133
copf_ce,13,35,289.632
copf_ce,13,36,227.133
copf_ce,13,37,425.356
copf_ce,13,38,260.813
copf_ce,13,39,176.291
copf_ce,13,40,365.531
copf_ce,13,41,245.968
copf_ce,13,42,389.045
copf_ce,13,43,225.022
copf_ce,13,44,331.979
copf_ce,13,45,219.602
copf_ce,13,46,353.615
copf_ce,13,47,267.811
copf_ce,13,48,208.012
copf_ce,13,49,411.283
copf_ce,13,50,298.69
copf_ce,13,51,187.012
copf_ce,13,52,367.02
copf_ce,13,53,274.342
copf_ce,13,54,195.531
copf_ce,13,55,267.705
copf_ce,13,56,153.259
copf_ce,13,57,337.759
copf_ce,13,58,240.612
copf_ce,13,59,379.914
copf_ce,13,60,224.382
copf_ce,13,61,271.35
copf_ce,13,62,140.766
copf_ce,13,63,276.316
copf_ce,13,64,187.502
copf_ce,13,65,274.745
copf_ce,13,66,128.777
copf_ce,13,67,248.687
copf_ce,13,68,246.934
copf_ce,13,69,280.589
copf_ce,13,70,120.442
copf_ce,13,71,313.67
copf_ce,13,72,116.413
copf_ce,13,73,211.922
copf_ce,13,74,246.676
copf_ce,13,75,250.406
copf_ce,13,76,278.842
copf_ce,13,77,179.771
copf_ce,13,78,382.959
copf_ce,13,79,298.775
copf_ce,13,80,199.706
copf_ce,13,81,317.125
copf_ce,13,82,219.287
copf_ce,13,83,331.561
copf_ce,13,84,224.804
copf_ce,13,85,285.428
copf_ce,13,86,161.49
copf_ce,13,87,145.529
copf_ce,13,88,265.723
copf_ce,13,89,121.873
copf_ce,13,90,210.659
copf_ce,13,91,255.893
copf_ce,13,92,272.837
copf_ce,13,93,144.348
copf_ce,13,94,296.538
copf_ce,13,95,187.225
copf_ce,13,96,317.093
copf_ce,13,97,193.014
copf_ce,13,98,347.732
copf_ce,13,99,244.568
copf_ce,13,100,360.428
copf_ce,13,101,248.795
copf_ce,13,102,360.206
copf_ce,13,103,222.24
copf_ce,13,104,370.742
copf_ce,13,105,217.553
copf_ce,13,106,330.852
copf_ce,13,107,222.163
copf_ce,13,108,383.439
copf_ce,13,109,277.85
copf_ce,13,110,204.644
copf_ce,13,111,407.642
copf_ce,13,112,284.243
copf_ce,13,113,208.983
copf_ce,13,114,324.272
copf_ce,13,115,215.039
copf_ce,13,116,379.039
copf_ce,13,117,283.308
copf_ce,13,118,232.541
copf_ce,13,119,410.339
copf_ce,13,120,341.058
copf_ce,13,121,280.771
copf_ce,13,122,199.331
copf_ce,13,123,308.501
copf_ce,13,124,212.826
copf_ce,13,125,376.554
copf_ce,13,126,283.887
copf_ce,13,127,220.417
copf_ce,13,128,405.355
copf_ce,13,129,269.759
copf_ce,13,130,209.062
copf_ce,13,131,425.105
copf_ce,13,132,345.336
copf_ce,13,133,269.996
copf_ce,13,134,213.868
copf_ce,13,135,437.205
copf_ce,13,136,343.121
copf_ce,13,137,242.077
copf_ce,13,138,341.205
copf_ce,13,139,273.271
copf_ce,13,140,174.928
copf_ce,13,141,378.667
copf_ce,13,142,294.26
copf_ce,13,143,210.036
copf_ce,13,144,409.667
copf_ce,13,145,338.302
copf_ce,13,146,271.654
copf_ce,13,147,233.618
copf_ce,13,148,208.884
copf_ce,13,149,366.053
pf_ce,14,0,2.37207
pf_ce,14,1,252.368
pf_ce,14,2,255.025
pf_ce,14,3,269.958
pf_ce,14,4,18.2578
pf_ce,14,5,227.085
pf_ce,14,6,30.6423
pf_ce,14,7,228.504
pf_ce,14,8,93.6304
pf_ce,14,9,196.779
pf_ce,14,10,216.296
pf_ce,14,11,96.5696
pf_ce,14,12,165.656
pf_ce,14,13,75.9645
pf_ce,14,14,159.079
pf_ce,14,15,121.573
pf_ce,14,16,218.57
pf_ce,14,17,252.112
pf_ce,14,18,222.458
pf_ce,14,19,125.405
pf_ce,14,20,65.9914
pf_ce,14,21,146.374
pf_ce,14,22,6.51118
pf_ce,14,23,91.6939
pf_ce,14,24,20.0267
pf_ce,14,25,162.774
pf_ce,14,26,149.069
pf_ce,14,27,70.9662
pf_ce,14,28,87.4933
pf_ce,14,29,56.8637
pf_ce,14,30,207.73
pf_ce,14,31,226.106
pf_ce,14,32,235.339
pf_ce,14,33,174.281
pf_ce,14,34,122.453
pf_ce,14,35,63.6844
pf_ce,14,36,234.098
pf_ce,14,37,247.317
pf_ce,14,38,23.8443
pf_ce,14,39,64.4614
pf_ce,14,40,175.048
pf_ce,14,41,105.115
pf_ce,14,42,214.462
pf_ce,14,43,1.01558
pf_ce,14,44,121.821
pf_ce,14,45,162.832
pf_ce,14,46,166.544
pf_ce,14,47,48.0142
pf_ce,14,48,231.453
pf_ce,14,49,176.232
pf_ce,14,50,95.3191
pf_ce,14,51,9.28154
pf_ce,14,52,160.055
pf_ce,14,53,82.2558
pf_ce,14,54,133.987
pf_ce,14,55,20.1732
pf_ce,14,56,55.8836
pf_ce,14,57,153.747
pf_ce,14,58,169.156
pf_ce,14,59,185.593
pf_ce,14,60,13.3341
pf_ce,14,61,23.9528
pf_ce,14,62,51.1892
pf_ce,14,63,67.4906
pf_ce,14,64,87.6
pf_ce,14,65,29.5823
pf_ce,14,66,1.61219
pf_ce,14,67,75.2022
pf_ce,14,68,120.979
pf_ce,14,69,117.778
